11.1,0.0
11.1,0.0
11.1,0.0
11.1,0.0
11.1,0.0
11.1,0.0
11.1,0.0
11.1,0.0
11.1,0.0
11.1,0.0
11.1,0.0
11.1,0.0
11.1,0.0
11.1,0.0
11.1,0.0
11.1,6.100298362278476
11.1,57.57523419022803
11.1,89.58062884487575
11.1,110.67791627936559
11.1,122.95861657885686
11.1,146.18858322893405
11.1,169.99960246698012
11.1,201.25513475911546
11.1,240.6428689076823
11.1,291.4278899433945
11.1,437.852634646661
11.1,501.45134135511455
11.1,554.0727784108982
11.1,614.7930828942843
11.1,685.189237424164
11.1,729.7543910777683
11.1,773.7912939876337
11.1,854.8551438339571
11.1,888.710793094708
11.1,954.8913840698459
11.1,1019.9976148018808
11.1,1019.9976148018808
11.1,1068.5689297924466
11.1,1094.6315866166524
11.1,1181.049869770599
11.1,1165.711559773578
11.1,1212.9701365211554
11.1,1229.5861657885687
11.1,1282.2827157509357
11.1,1339.6983597397839
11.1,1300.8665232255871
11.1,1359.996819735841
11.1,1359.996819735841
11.1,1380.9198477317768
11.1,1402.4967203525862
11.1,1447.7385500413793
11.1,1447.7385500413793
11.1,1495.996501709425
11.1,1471.4719688945163
11.1,1521.3523746197543
11.1,1495.996501709425
11.1,1547.5825879752674
11.1,1547.5825879752674
11.1,1574.7331596941315
11.1,1547.5825879752674
11.1,1602.8533946886696
11.1,1547.5825879752674
11.1,1547.5825879752674
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1574.7331596941315
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1574.7331596941315
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1574.7331596941315
11.1,1574.7331596941315
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1574.7331596941315
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1574.7331596941315
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1574.7331596941315
11.1,1662.218335232695
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1574.7331596941315
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1574.7331596941315
11.1,1602.8533946886696
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1662.218335232695
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1574.7331596941315
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1574.7331596941315
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1574.7331596941315
11.1,1602.8533946886696
11.1,1662.218335232695
11.1,1574.7331596941315
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1662.218335232695
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1574.7331596941315
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1574.7331596941315
11.1,1662.218335232695
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1574.7331596941315
11.1,1662.218335232695
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1574.7331596941315
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1631.9961836830093
11.1,1662.218335232695
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1602.8533946886696
11.1,1602.8533946886696
11.1,1574.7331596941315
11.1,1602.8533946886696
11.1,1631.9961836830093
11.1,1574.7331596941315
