5.55,0.0
5.370967741935484,0.0
5.281451612903226,130.6547163065
5.370967741935484,712.3792865282977
5.370967741935484,888.710793094708
5.55,915.9162255363826
5.729032258064516,944.839895816479
5.99758064516129,944.839895816479
6.266129032258065,997.3310011396167
6.624193548387097,1019.9976148018808
6.982258064516129,1081.443254247777
7.340322580645161,1108.1455568217964
7.698387096774193,1150.7665397764808
7.966935483870968,1229.5861657885687
8.325,1229.5861657885687
8.504032258064516,1282.2827157509357
8.77258064516129,1300.8665232255871
8.862096774193548,1319.996913273022
8.951612903225806,1359.996819735841
9.041129032258064,1359.996819735841
8.951612903225806,1339.6983597397839
8.951612903225806,1380.9198477317768
8.77258064516129,1359.996819735841
8.593548387096774,1359.996819735841
8.414516129032258,1319.996913273022
8.235483870967741,1282.2827157509357
7.966935483870968,1282.2827157509357
7.787903225806452,1229.5861657885687
7.519354838709677,1229.5861657885687
7.340322580645161,1181.049869770599
7.161290322580645,1196.79720136754
7.071774193548387,1150.7665397764808
6.982258064516129,1136.1998747160192
6.982258064516129,1136.1998747160192
6.982258064516129,1150.7665397764808
6.982258064516129,1136.1998747160192
7.071774193548387,1136.1998747160192
7.2508064516129025,1108.1455568217964
7.340322580645161,1150.7665397764808
7.519354838709677,1165.711559773578
7.698387096774193,1165.711559773578
7.87741935483871,1212.9701365211554
7.966935483870968,1229.5861657885687
8.145967741935484,1246.6637514245208
8.235483870967741,1264.2223958107818
8.325,1300.8665232255871
8.325,1282.2827157509357
8.325,1246.6637514245208
8.325,1300.8665232255871
8.145967741935484,1319.996913273022
8.056451612903226,1264.2223958107818
7.787903225806452,1246.6637514245208
7.608870967741935,1229.5861657885687
7.340322580645161,1181.049869770599
6.982258064516129,1165.711559773578
6.713709677419355,1136.1998747160192
6.355645161290323,1108.1455568217964
5.99758064516129,1043.7184895647151
5.729032258064516,997.3310011396167
5.4604838709677415,954.8913840698459
5.102419354838709,925.3586608511908
4.923387096774193,888.710793094708
4.65483870967742,863.0749048323606
4.475806451612903,808.6467576807703
4.296774193548387,794.3344256864203
4.207258064516129,735.7359844472581
4.028225806451613,735.7359844472581
4.028225806451613,723.8692750206897
3.938709677419355,706.7700008076024
3.8491935483870967,695.8123263764768
3.8491935483870967,674.8856398689136
3.8491935483870967,695.8123263764768
3.7596774193548383,690.4599238658884
3.7596774193548383,659.998456636511
3.6701612903225804,664.8873340930778
3.5806451612903225,650.4332616127936
3.4911290322580646,641.1413578754679
3.3120967741935483,632.1111979053909
3.1330645161290325,594.4356960434802
2.9540322580645157,557.5142242395374
2.775,543.9987278943363
2.5064516129032257,509.9988074009404
2.32741935483871,462.6793304255954
2.0588709677419352,433.622174408529
1.8798387096774192,391.9641489195
1.6112903225806452,359.03916041026207
1.432258064516129,302.22151549685356
1.2532258064516129,268.74188653462727
1.0741935483870968,236.83321926798283
0.9846774193548388,205.87107821689335
0.8951612903225806,183.5578529704816
0.8951612903225806,168.404859479485
0.8951612903225806,160.57207531764848
0.9846774193548388,164.09468026063166
1.163709677419355,174.97035107712574
1.2532258064516129,206.34434506336896
1.5217741935483868,226.66613662264018
1.7903225806451613,273.6578966541631
2.0588709677419352,320.57067893773393
2.32741935483871,375.5639753245419
2.685483870967742,417.4873958258861
3.0435483870967737,474.91952435219844
3.3120967741935483,534.2844648962233
3.6701612903225804,582.855779886789
4.028225806451613,641.1413578754679
4.386290322580645,695.8123263764768
4.65483870967742,754.2839504417269
4.923387096774193,794.3344256864203
5.191935483870967,831.1091676163475
5.4604838709677415,879.9979421820148
5.639516129032258,906.6645464905607
5.818548387096774,954.8913840698459
5.99758064516129,954.8913840698459
6.176612903225806,986.3713198084121
6.355645161290323,1008.5369674445562
6.534677419354839,1043.7184895647151
6.624193548387097,1068.5689297924466
6.8032258064516125,1081.443254247777
6.982258064516129,1136.1998747160192
7.071774193548387,1094.6315866166524
7.2508064516129025,1136.1998747160192
7.429838709677418,1150.7665397764808
7.608870967741935,1181.049869770599
7.698387096774193,1181.049869770599
7.87741935483871,1181.049869770599
7.966935483870968,1264.2223958107818
8.145967741935484,1212.9701365211554
8.235483870967741,1246.6637514245208
8.325,1264.2223958107818
8.325,1300.8665232255871
8.325,1282.2827157509357
8.235483870967741,1300.8665232255871
8.145967741935484,1264.2223958107818
8.056451612903226,1246.6637514245208
7.87741935483871,1229.5861657885687
7.608870967741935,1229.5861657885687
7.2508064516129025,1212.9701365211554
6.982258064516129,1181.049869770599
6.534677419354839,1121.997376282069
6.176612903225806,1068.5689297924466
5.729032258064516,1019.9976148018808
5.191935483870967,975.6498924191902
4.744354838709677,897.597901025655
4.296774193548387,823.4843128675734
