0,0,0,187
0,0,0,185
0,3,150,184
0,0,178,185
0,0,114,185
0,0,108,187
0,0,107,189
0,0,104,192
0,0,102,195
0,0,97,199
0,0,93,203
0,0,87,207
0,0,85,211
0,0,81,214
0,0,81,218
0,0,78,220
0,0,78,223
0,0,74,224
0,0,72,225
0,0,74,226
0,0,73,225
0,0,74,225
0,0,73,223
0,0,75,221
0,0,77,219
0,0,77,217
0,0,79,214
0,0,78,212
0,0,83,209
0,0,82,207
0,0,85,205
0,0,86,204
0,0,87,203
0,0,89,203
0,0,88,203
0,0,87,203
0,0,88,204
0,0,90,206
0,0,84,207
0,0,83,209
0,0,83,211
0,0,83,213
0,0,81,214
0,0,81,216
0,0,81,217
0,0,78,218
0,0,77,218
0,0,77,218
0,0,79,218
0,0,76,216
0,0,78,215
0,0,81,212
0,0,80,210
0,0,82,207
0,0,85,203
0,0,88,200
0,0,92,196
0,0,95,192
0,0,100,189
0,0,106,186
0,0,106,182
0,0,112,180
0,0,120,177
0,0,126,175
0,0,131,173
0,0,137,172
0,0,134,170
0,0,140,170
0,0,142,169
0,0,146,168
0,0,147,168
0,0,150,168
0,0,148,167
0,0,154,167
0,0,151,166
0,0,155,165
0,0,160,164
0,0,161,162
0,0,168,160
0,0,179,158
0,0,187,156
0,0,199,153
0,0,224,151
0,0,238,148
0,1,8,146
0,1,35,143
0,1,83,141
0,1,119,139
0,1,175,137
0,1,230,136
0,2,34,135
0,2,93,135
0,2,107,135
0,2,92,136
0,2,53,138
0,1,227,139
0,1,191,142
0,1,112,145
0,1,56,148
0,1,16,151
0,0,244,155
0,0,215,159
0,0,190,163
0,0,170,166
0,0,154,170
0,0,144,174
0,0,132,177
0,0,124,180
0,0,120,183
0,0,116,186
0,0,110,188
0,0,107,190
0,0,104,192
0,0,101,194
0,0,97,196
0,0,93,198
0,0,93,199
0,0,94,201
0,0,92,203
0,0,89,204
0,0,88,206
0,0,86,208
0,0,85,210
0,0,85,211
0,0,82,213
0,0,83,214
0,0,81,216
0,0,79,217
0,0,78,218
0,0,80,218
0,0,79,218
0,0,77,217
0,0,78,216
0,0,78,215
0,0,79,212
0,0,82,210
0,0,82,206
0,0,86,203
0,0,89,198
0,0,92,193
0,0,95,188
0,0,104,183
0,0,111,178
0,0,123,172
0,0,134,167
0,0,150,162
0,0,167,157
0,0,190,153
0,0,219,149
0,0,247,146
0,1,30,144
0,1,67,142
0,1,95,140
0,1,143,140
0,1,153,140
0,1,148,141
0,1,137,143
0,1,89,145
0,1,55,148
0,1,20,151
0,0,245,154
0,0,214,158
0,0,194,162
0,0,172,166
0,0,157,170
0,0,148,175
0,0,132,179
0,0,124,183
0,0,112,187
0,0,111,191
0,0,104,194
0,0,98,197
0,0,96,200
0,0,92,203
0,0,89,206
0,0,87,208
0,0,85,210
0,0,84,212
0,0,83,213
0,0,84,214
0,0,82,215
0,0,80,215
0,0,79,215
0,0,79,214
0,0,81,213
0,0,79,211
0,0,82,209
0,0,84,206
0,0,86,203
0,0,87,199
0,0,89,194
0,0,96,190
0,0,99,185
0,0,110,179
0,0,120,174
0,0,132,169
0,0,142,163
0,0,166,158
0,0,184,154
0,0,209,150
0,0,246,147
0,1,16,144
0,1,61,143
0,1,73,142
0,1,100,143
0,1,85,144
0,1,71,147
0,1,28,151
0,0,242,155
0,0,207,161
0,0,178,168
0,0,152,174
0,0,137,182
0,0,120,189
0,0,109,197
0,0,95,204
0,0,89,211
0,0,84,217
0,0,78,222
0,0,78,226
0,0,74,229
0,0,72,231
0,0,71,231
0,0,71,230
0,0,70,227
0,0,72,224
0,0,74,219
0,0,76,213
0,0,82,206
0,0,86,199
0,0,91,191
0,0,99,183
0,0,113,176
0,0,125,169
0,0,144,162
0,0,166,156
0,0,195,152
0,0,225,148
0,1,11,146
0,1,31,146
0,1,33,147
0,1,27,149
0,1,0,152
0,0,229,157
0,0,196,163
