0,0,0,217
0,0,0,219
0,3,197,221
0,0,212,222
0,0,89,223
0,0,83,222
0,0,81,221
0,0,81,219
0,0,83,217
0,0,84,214
0,0,87,211
0,0,85,208
0,0,89,205
0,0,92,202
0,0,93,200
0,0,98,198
0,0,98,197
0,0,101,196
0,0,103,196
0,0,104,197
0,0,101,198
0,0,99,200
0,0,98,202
0,0,96,205
0,0,93,208
0,0,93,211
0,0,88,215
0,0,86,218
0,0,84,221
0,0,82,223
0,0,80,226
0,0,77,227
0,0,77,228
0,0,76,229
0,0,77,228
0,0,75,228
0,0,75,226
0,0,76,224
0,0,80,222
0,0,78,219
0,0,83,217
0,0,83,214
0,0,87,211
0,0,88,208
0,0,88,205
0,0,93,203
0,0,94,201
0,0,93,199
0,0,96,198
0,0,99,197
0,0,99,197
0,0,101,197
0,0,100,197
0,0,101,198
0,0,99,198
0,0,102,199
0,0,99,200
0,0,97,200
0,0,97,200
0,0,97,200
0,0,97,200
0,0,97,199
0,0,97,197
0,0,100,195
0,0,102,193
0,0,104,190
0,0,109,187
0,0,114,183
0,0,119,180
0,0,128,176
0,0,137,172
0,0,141,167
0,0,159,164
0,0,175,160
0,0,194,156
0,0,213,153
0,0,233,150
0,1,9,148
0,1,31,146
0,1,52,145
0,1,72,144
0,1,93,143
0,1,111,143
0,1,113,143
0,1,114,144
0,1,92,144
0,1,95,145
0,1,83,145
0,1,77,146
0,1,67,146
0,1,60,147
0,1,49,147
0,1,43,147
0,1,46,147
0,1,51,146
0,1,60,146
0,1,61,146
0,1,64,145
0,1,72,145
0,1,82,145
0,1,78,145
0,1,68,145
0,1,75,146
0,1,63,147
0,1,44,148
0,1,37,150
0,1,15,153
0,0,241,156
0,0,223,159
0,0,205,163
0,0,178,167
0,0,167,171
0,0,153,176
0,0,135,181
0,0,130,186
0,0,118,190
0,0,114,195
0,0,104,199
0,0,102,203
0,0,95,207
0,0,92,210
0,0,91,213
0,0,86,215
0,0,85,217
0,0,82,218
0,0,82,219
0,0,84,220
0,0,80,220
0,0,79,219
0,0,82,218
0,0,83,217
0,0,84,216
0,0,85,215
0,0,85,214
0,0,84,212
0,0,85,210
0,0,88,209
0,0,90,207
0,0,90,205
0,0,91,204
0,0,95,202
0,0,94,200
0,0,97,198
0,0,99,195
0,0,105,193
0,0,107,190
0,0,108,187
0,0,114,183
0,0,120,180
0,0,123,176
0,0,137,172
0,0,146,168
0,0,161,164
0,0,173,160
0,0,191,156
0,0,208,152
0,0,243,148
0,1,25,145
0,1,71,142
0,1,126,140
0,1,183,138
0,1,239,137
0,2,22,137
0,2,37,138
0,1,252,139
0,1,216,142
0,1,133,145
0,1,74,148
0,1,39,153
0,0,242,157
0,0,210,163
0,0,185,168
0,0,165,174
0,0,146,180
0,0,129,186
0,0,118,192
0,0,108,197
0,0,103,202
0,0,96,207
0,0,90,211
0,0,91,215
0,0,84,218
0,0,84,220
0,0,80,221
0,0,80,222
0,0,79,222
0,0,80,222
0,0,80,221
0,0,82,219
0,0,82,217
0,0,85,215
0,0,84,212
0,0,87,209
0,0,88,206
0,0,91,202
0,0,97,198
0,0,101,194
0,0,104,190
0,0,111,186
0,0,118,182
0,0,121,178
0,0,130,175
0,0,137,171
0,0,149,167
0,0,161,164
0,0,168,161
0,0,182,158
0,0,201,155
0,0,220,153
0,0,235,151
0,1,1,150
0,1,14,150
0,1,8,150
0,1,15,151
0,1,1,152
0,0,251,154
0,0,232,157
0,0,214,161
0,0,189,166
0,0,171,171
0,0,156,176
0,0,140,182
0,0,127,188
0,0,115,195
0,0,104,201
0,0,98,208
0,0,91,213
0,0,88,219
0,0,81,224
0,0,81,227
0,0,78,230
0,0,73,232
0,0,75,233
0,0,74,232
0,0,72,230
0,0,76,227
0,0,77,223
0,0,79,218
0,0,82,212
0,0,85,205
0,0,93,197
0,0,99,189
0,0,111,181
0,0,124,174
0,0,141,166
0,0,166,160
0,0,189,154
0,0,224,149
0,1,18,145
0,1,60,143
0,1,112,143
0,1,117,144
0,1,95,146
