0,0,0,187
0,0,0,185
0,2,175,184
0,0,126,185
0,0,101,185
0,0,98,187
0,0,95,189
0,0,95,192
0,0,90,195
0,0,88,199
0,0,83,203
0,0,81,207
0,0,78,211
0,0,73,214
0,0,73,218
0,0,70,220
0,0,69,223
0,0,68,224
0,0,66,225
0,0,66,226
0,0,67,225
0,0,65,225
0,0,66,223
0,0,66,221
0,0,68,219
0,0,70,217
0,0,70,214
0,0,73,212
0,0,73,209
0,0,76,207
0,0,75,205
0,0,78,204
0,0,79,203
0,0,79,203
0,0,78,203
0,0,79,203
0,0,79,204
0,0,81,206
0,0,78,207
0,0,77,209
0,0,77,211
0,0,74,213
0,0,73,214
0,0,72,216
0,0,71,217
0,0,69,218
0,0,70,218
0,0,72,218
0,0,69,218
0,0,68,216
0,0,71,215
0,0,72,212
0,0,73,210
0,0,76,207
0,0,77,203
0,0,79,200
0,0,81,196
0,0,86,192
0,0,90,189
0,0,94,186
0,0,97,182
0,0,101,180
0,0,104,177
0,0,111,175
0,0,113,173
0,0,122,172
0,0,122,170
0,0,124,170
0,0,127,169
0,0,129,168
0,0,133,168
0,0,129,168
0,0,130,167
0,0,136,167
0,0,135,166
0,0,138,165
0,0,140,164
0,0,142,162
0,0,151,160
0,0,161,158
0,0,165,156
0,0,176,153
0,0,194,151
0,0,207,148
0,0,229,146
0,0,250,143
0,1,41,141
0,1,78,139
0,1,123,137
0,1,180,136
0,1,233,135
0,2,21,135
0,2,47,135
0,2,35,136
0,2,1,138
0,1,179,139
0,1,140,142
0,1,72,145
0,1,24,148
0,0,239,151
0,0,215,155
0,0,189,159
0,0,168,162
0,0,154,166
0,0,140,170
0,0,129,174
0,0,119,177
0,0,113,180
0,0,108,183
0,0,102,186
0,0,99,188
0,0,94,190
0,0,94,192
0,0,91,194
0,0,89,196
0,0,86,198
0,0,84,199
0,0,83,201
0,0,79,203
0,0,82,204
0,0,79,206
0,0,78,208
0,0,76,210
0,0,76,211
0,0,76,213
0,0,71,214
0,0,74,216
0,0,72,217
0,0,71,218
0,0,69,218
0,0,70,218
0,0,69,217
0,0,71,216
0,0,72,215
0,0,73,213
0,0,73,210
0,0,74,206
0,0,76,203
0,0,80,198
0,0,84,194
0,0,88,189
0,0,92,183
0,0,100,178
0,0,109,173
0,0,118,167
0,0,134,162
0,0,152,157
0,0,172,153
0,0,195,149
0,0,227,146
0,0,253,144
0,1,27,142
0,1,58,140
0,1,99,140
0,1,98,140
0,1,99,141
0,1,95,143
0,1,50,145
0,1,20,148
0,0,246,151
0,0,212,154
0,0,198,158
0,0,173,162
0,0,154,166
0,0,140,170
0,0,129,175
0,0,118,179
0,0,110,183
0,0,105,187
0,0,98,191
0,0,92,194
0,0,89,197
0,0,85,200
0,0,83,203
0,0,80,206
0,0,79,208
0,0,75,210
0,0,76,212
0,0,75,213
0,0,72,214
0,0,73,215
0,0,73,215
0,0,71,215
0,0,72,214
0,0,74,213
0,0,73,211
0,0,75,209
0,0,75,206
0,0,75,203
0,0,80,199
0,0,83,194
0,0,87,190
0,0,90,185
0,0,98,179
0,0,107,174
0,0,118,169
0,0,127,163
0,0,142,158
0,0,165,154
0,0,188,150
0,0,212,147
0,0,247,144
0,1,26,143
0,1,40,142
0,1,57,143
0,1,53,144
0,1,39,147
0,1,0,151
0,0,214,155
0,0,189,161
0,0,162,167
0,0,141,174
0,0,121,182
0,0,105,189
0,0,98,197
0,0,87,204
0,0,81,211
0,0,76,217
0,0,70,222
0,0,68,226
0,0,66,229
0,0,64,231
0,0,63,231
0,0,64,230
0,0,63,227
0,0,66,224
0,0,66,219
0,0,69,213
0,0,71,206
0,0,74,199
0,0,82,191
0,0,92,184
0,0,98,176
0,0,112,169
0,0,126,162
0,0,149,156
0,0,175,152
0,0,200,148
0,0,231,146
0,1,0,146
0,1,4,147
0,0,249,149
0,0,234,152
0,0,209,157
0,0,177,163
