0,0,0,249
0,0,0,249
0,0,0,249
0,0,0,249
0,0,0,249
0,0,0,249
0,0,0,249
0,0,0,249
0,0,0,249
0,0,0,249
0,0,0,249
0,0,0,249
0,0,0,249
0,0,0,249
0,0,0,249
0,57,122,249
0,6,23,249
0,3,234,249
0,3,43,249
0,2,218,249
0,2,102,249
0,2,16,249
0,1,190,249
0,1,117,249
0,1,52,249
0,0,205,249
0,0,179,249
0,0,162,249
0,0,146,249
0,0,131,249
0,0,123,249
0,0,116,249
0,0,105,249
0,0,101,249
0,0,94,249
0,0,88,249
0,0,88,249
0,0,84,249
0,0,82,249
0,0,76,249
0,0,77,249
0,0,74,249
0,0,73,249
0,0,70,249
0,0,67,249
0,0,69,249
0,0,66,249
0,0,66,249
0,0,65,249
0,0,64,249
0,0,62,249
0,0,62,249
0,0,60,249
0,0,61,249
0,0,59,249
0,0,60,249
0,0,58,249
0,0,58,249
0,0,57,249
0,0,58,249
0,0,56,249
0,0,58,249
0,0,58,249
0,0,56,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,54,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,57,249
0,0,54,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,54,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,54,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,54,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,54,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,54,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,54,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,55,249
0,0,54,249
0,0,57,249
0,0,54,249
0,0,55,249
0,0,54,249
0,0,55,249
0,0,54,249
0,0,54,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,57,249
0,0,54,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,55,249
0,0,54,249
0,0,54,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,55,249
0,0,54,249
0,0,54,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,54,249
0,0,54,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,54,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,55,249
0,0,56,249
0,0,54,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,54,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,54,249
0,0,56,249
0,0,54,249
0,0,56,249
0,0,54,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,54,249
0,0,55,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,54,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,54,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,58,249
0,0,57,249
0,0,55,249
0,0,54,249
0,0,57,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,57,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,58,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,58,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,58,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,58,249
0,0,56,249
0,0,55,249
0,0,54,249
0,0,56,249
0,0,58,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,58,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,54,249
0,0,57,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,58,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,57,249
0,0,54,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,58,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,57,249
0,0,55,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,54,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,54,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,56,249
0,0,57,249
0,0,58,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,58,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,58,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,56,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,54,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,57,249
0,0,55,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,54,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,54,249
0,0,57,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,55,249
0,0,57,249
0,0,58,249
0,0,57,249
0,0,56,249
0,0,56,249
0,0,57,249
